lbiomass,abundance,siteyr,provider,country,region,atoll,lat,lon,depth,sc,mpage,mpasize,tiderange,complexity,complexmethod,sampmethod,samparea,hc,algae,protection,MGMT_type,habitat,herbivore,microinvertivore,macroinvertivore,corallivore,piscivore,detritivore,exscraper,planktivore,spongivore,pisciinvert,grazer,browser,ss_int,ss_slope,site,year,productivity
6.9339515047901,14633.3333337,LAY-R12::2008,Ivor,Laysan (US),Pacific,0,25.777617,-171.747217,11,NA,50,33.9961146,NA,NA,4,2,200,0.128,0.512,Remote,None,slope,0.414431918978043,0.231694230107837,0.159872486765271,0.00499997258047257,0.0558720904798167,0.0594707251172058,0.153494475132322,0.0295872199046211,0,0.0440713560667333,0.153322481854168,0.107614961991553,12.0957004590601,1.68578518467538,LAY-R12,2008,0.080088763280048
6.39921161161536,7166.66666704,LAY-R9::2006,Ivor,Laysan (US),Pacific,0,25.753883,-171.741133,10,NA,50,33.9961146,NA,NA,4,2,200,0.31372549,0.058823529,Remote,None,slope,0.435931431733214,0.27838610886667,0.0566237827697181,0.0442955897686742,0,0.0879479726775276,0.109528585001242,0.056883983439203,0.0166505063932894,0.0232806243517038,0.203696172300279,0.122706674431694,11.6965194404282,1.38782401689195,LAY-R9,2006,0.080088763280048
6.56547215408253,5600.00000035,LAY-R9::2008,Ivor,Laysan (US),Pacific,0,25.753883,-171.741133,11,NA,50,33.9961146,NA,NA,4,2,200,0.24,0.492,Remote,None,slope,0.358467764048189,0.247487485675499,0.125201809122976,0.02811248006728,0.0510740253845247,0.0900553381584948,0.0944516469034837,0.067690915487459,0,0.0319101820555779,0.166421101735508,0.0975950154091966,13.7565344302645,2.06875563141898,LAY-R9,2008,0.080088763280048
5.70833817410769,8383.33333299,LIS-010::2006,Ivor,Lisianski (US),Pacific,0,25.941,-173.9223,9,NA,50,309.5492927,NA,NA,4,2,200,0.509803922,0.029411765,Remote,None,slope,0.516209987773898,0.179104015861962,0.00515707555285653,0.0110918164720717,0,0.104980844544482,0.236910394891823,0.176428044715851,0,0.00702821507887861,0.279299592882075,0,16.5830885730495,3.10819959027942,LIS-010,2006,0.651584512280047
6.52577280050085,16383.33333356,LIS-010::2008,Ivor,Lisianski (US),Pacific,0,25.941,-173.9223,9,NA,50,309.5492927,NA,NA,4,2,200,0.516,0.028,Remote,None,slope,0.371837598891703,0.2901900214695,0.0243993528213481,0.0279444491571108,0.094609673181292,0.0942798351066653,0.211854238431548,0.0519422038003855,0,0.0447968655719954,0.13729467343007,0.0226886870300853,7.12003055720755,-0.848414516864481,LIS-010,2008,0.651584512280047
5.64178325303895,7116.66666673,LIS-012::2006,Ivor,Lisianski (US),Pacific,0,26.065898,-174.001707,8,NA,50,309.5492927,NA,NA,4,2,200,0.039215686,0.450980392,Remote,None,slope,0.49257803688136,0.313300400727398,0.031889010334071,0,0,0.110034368875307,0.197497500083662,0.0300773831743563,0,0.0221208000075076,0.205760211290586,0.0893203255071119,8.54921699099578,1.41789886041224,LIS-012,2006,0.876320014280049
7.06484742157726,9383.33333317,LIS-012::2008,Ivor,Lisianski (US),Pacific,0,26.065898,-174.001707,7,NA,50,309.5492927,NA,NA,4,2,200,0.052,0.484,Remote,None,slope,0.517194440759596,0.185623289936422,0.0687534256252461,0,0.0679351538463042,0.0958017997890196,0.193612318046379,0.0299335081813453,0,0.0347583818620671,0.141003037617474,0.182579085095742,13.2245065440039,1.7824158795106,LIS-012,2008,0.876320014280049
6.48259938152501,18549.99999943,LIS-016::2006,Ivor,Lisianski (US),Pacific,0,25.986917,-173.99445,9,NA,50,309.5492927,NA,NA,4,2,200,0.323529412,0.098039216,Remote,None,slope,0.396090527116484,0.317630808794221,0.0667523685929492,0.0365839590292628,0,0.0842826257709093,0.137388146067648,0.092900061108836,0,0.00575964958733816,0.165462696271907,0.0932396847769284,14.6838748443451,1.43884683074685,LIS-016,2006,0.651584512280047
6.01849377524088,6199.99999984,LIS-017::2006,Ivor,Lisianski (US),Pacific,0,25.96925,-173.9629,11,NA,50,309.5492927,NA,NA,4,2,200,0.431372549,0.156862745,Remote,None,slope,0.365414787885424,0.226131983472519,0.171742266806222,0.027038938498125,0,0.0635127847040046,0.166730254153661,0.0859377466930353,0,0.0602214919406702,0.198684533731763,0,16.3392232006834,2.62397980037299,LIS-017,2006,0.651584512280047
5.34559640627716,9816.66666703,LIS-018::2006,Ivor,Lisianski (US),Pacific,0,26.004283,-173.994028,7,NA,50,309.5492927,NA,NA,4,2,200,0.18627451,0.284313725,Remote,None,slope,0.289761962736639,0.299997084065613,0.12410676907915,0,0,0.230427896285807,0,0.008974496055776,0,0.0467317917770155,0.275922050949476,0.0138399117871625,23.3388052293344,3.91176974640612,LIS-018,2006,1.32579579428005
6.59532506744572,8899.99999992,LIS-018::2008,Ivor,Lisianski (US),Pacific,0,26.004283,-173.994028,6,NA,50,309.5492927,NA,NA,4,2,200,0.18,0.544,Remote,None,slope,0.371743569630886,0.298247747515765,0.0801440789263917,0,0.0836987447233977,0.110417943451444,0.141482259329598,0.0243094918642641,0,0.031438423887851,0.162097116672484,0.0681641936288031,7.61372169515497,0.281544040526281,LIS-018,2008,1.32579579428005
5.02289363994737,8625,LIS-122::2007,Ivor,Lisianski (US),Pacific,0,26.072924,-173.974697,5.5,NA,50,309.5492927,NA,NA,4,2,200,0.62,0.268,Remote,None,slope,0.449029947256463,0.256899587108832,0.0248416844775153,0.0581411683032432,0,0.0941341266361669,0.304018106124202,0.116953486217781,0,0,0.14501184113226,0,7.34908413781351,1.24348039086701,LIS-122,2007,1.32579579428005
4.80462073668537,5275,LIS-185::2009,Ivor,Lisianski (US),Pacific,0,26.08858333,-173.9589,12,NA,50,309.5492927,NA,NA,4,2,200,0.336,0.108,Remote,None,slope,0.219431386309345,0.38870617270995,0.0595402354476236,0.021027598188766,0.217129022213755,0.0470769575323541,0,0,0,0.0470886275982065,0.219431386309345,0,4.3810238537758,1.44823993944414,LIS-185,2009,0.800246999280048
5.05594701296272,4225,LIS-186::2009,Ivor,Lisianski (US),Pacific,0,26.0692,-173.9536833,10,NA,50,309.5492927,NA,NA,4,2,200,0.452,0.208,Remote,None,slope,0.504517203992576,0.122278644870394,0.156808144148459,0,0,0.131430121075865,0.148799696024941,0.0350665112602707,0,0.0498993746524348,0.355717507967635,0,11.7502964822384,2.44893452466288,LIS-186,2009,1.32579579428005
3.24863668716026,6450,LIS-343::2007,Ivor,Lisianski (US),Pacific,0,26.072255,-173.967706,1.75,NA,50,309.5492927,NA,NA,4,2,200,0.008,0.544,Remote,None,slope,0.2171911634284,0.7828088365716,0,0,0,0,0.0652259663367845,0,0,0,0.0648974390121663,0.0870677580794493,11.0632606655092,1.6599003846131,LIS-343,2007,1.32579579428005
5.81215858730343,4100,LIS-487::2009,Ivor,Lisianski (US),Pacific,0,26.10053333,-173.9377833,24,NA,50,309.5492927,NA,NA,4,2,200,0.304,0.144,Remote,None,slope,0.162961040909816,0.361957437648935,0.0967880628979216,0.0142670382922956,0.128296327659274,0.137690630366456,0.107217358725566,0.0922622104840622,0,0.00577725174123981,0.0557436821842497,0,5.96077371085127,1.1565696357244,LIS-487,2009,0.800246999280048
6.21905940074389,21249.99999983,LIS-R10::2006,Ivor,Lisianski (US),Pacific,0,25.944517,-173.9535,11,NA,50,309.5492927,NA,NA,4,2,200,0.5,0.019607843,Remote,None,slope,0.403833109907804,0.228884917926966,0.0408275333718958,0.0225574096389306,0.0395551299091337,0.0950641330655139,0.199784400456459,0.128854576425444,0,0.0404231897543113,0.204048709451345,0,9.94679367946674,0.609540954652723,LIS-R10,2006,0.651584512280047
6.34770693983468,14233.33333376,LIS-R10::2008,Ivor,Lisianski (US),Pacific,0,25.944517,-173.9535,12,NA,50,309.5492927,NA,NA,4,2,200,0.508,0.176,Remote,None,slope,0.405118847798515,0.236348828368852,0.0194603142215113,0.0638874652334416,0.0650516500787723,0.070985987976335,0.211018052502166,0.086207660984758,0,0.0529392453378151,0.15492516100692,0.0391756342894287,6.57921292128589,-0.360995792370098,LIS-R10,2008,0.651584512280047
5.88641764592633,11116.66666662,LIS-R14::2006,Ivor,Lisianski (US),Pacific,0,26.0782,-173.997033,14,NA,50,309.5492927,NA,NA,4,2,200,0.460784314,0.156862745,Remote,None,slope,0.431559227204243,0.264961372632444,0.0645565609651653,0.0310677400885588,0,0.109101881016699,0.237132486830331,0.0704985506839772,0,0.0282546674089127,0.194426740373912,0,8.09618643047835,-0.076678502873335,LIS-R14,2006,1.32579579428005
6.75026325342935,7433.33333319,LIS-R14::2008,Ivor,Lisianski (US),Pacific,0,26.0782,-173.997033,13,NA,50,309.5492927,NA,NA,4,2,200,0.456,0.292,Remote,None,slope,0.46590349616351,0.30298148456373,0.0214853658464419,0,0.074585471359403,0.0695722439243982,0.208572210125586,0.0418870321335792,0,0.0235849060089371,0.16143433291978,0.0958969531181442,10.1052491186027,1.08080460744549,LIS-R14,2008,1.32579579428005
6.55154015644791,17450.00000076,LIS-R7::2006,Ivor,Lisianski (US),Pacific,0,25.953783,-173.970567,11,NA,50,309.5492927,NA,NA,4,2,200,0.696078431,0.068627451,Remote,None,slope,0.427749213156039,0.271439715064244,0.0129938803441267,0.056851865444284,0,0.156386748980299,0.213259632574298,0.0595387447554202,0,0.0150398322555876,0.156591978735251,0.0578976018464898,8.13903925578877,0.747787473207183,LIS-R7,2006,0.651584512280047
5.86448613961162,12450.00000029,LIS-R7::2008,Ivor,Lisianski (US),Pacific,0,25.953783,-173.970567,10,NA,50,309.5492927,NA,NA,4,2,200,0.592,0.18,Remote,None,slope,0.357964073054139,0.291725323333179,0,0.0556450904627061,0.115039880001916,0.025610123023368,0.238055448375311,0.106226957056664,0,0.0477885530680275,0.119908624678828,0,5.76413746251428,0.783905475809552,LIS-R7,2008,0.651584512280047
6.650399370104,11666.66666609,LIS-R9::2006,Ivor,Lisianski (US),Pacific,0,26.039467,-174.012433,10,NA,50,309.5492927,NA,NA,4,2,200,0.156862745,0.196078431,Remote,None,slope,0.544473311125632,0.175810536497671,0.0937951234876892,0,0,0.0833036305634987,0.250389257536394,0.0402456007166465,0,0.0623717976088625,0.153231346183428,0.140852707405809,13.6573978600103,2.23631587346132,LIS-R9,2006,0.876320014280049
5.9700987016815,11599.99999944,MAR-006::2006,Ivor,Maro (US),Pacific,1,25.3983,-170.573983,11,NA,50,341.92628,NA,NA,4,2,200,0.284313725,0.147058824,Remote,None,slope,0.457140357149084,0.253610739351761,0.0798906263087681,0.011887078010408,0,0.0832060712847947,0.215419557239518,0.075716326644779,0,0.038548801250405,0.181142708162146,0.0605780917474205,6.50499786645298,-5.71709235605951e-05,MAR-006,2006,1.46303384728005
6.46643822505473,10933.33333302,MAR-008::2006,Ivor,Maro (US),Pacific,1,25.41695,-170.583733,4,NA,50,341.92628,NA,NA,4,2,200,0.411764706,0.039215686,Remote,None,slope,0.407676246877708,0.218310744764677,0.0889139163425796,0.0131556261793366,0.0538353678160382,0.0567183372258197,0.231179535018399,0.0752628179942784,0,0.0861269427995625,0.142859171318503,0.033637540540806,18.5325987655868,1.98180076516827,MAR-008,2006,2.26228951628005
6.94604674914497,14433.3333337,MAR-008::2008,Ivor,Maro (US),Pacific,1,25.41695,-170.583733,5.333333333,NA,50,341.92628,NA,NA,4,2,200,0.376,0.144,Remote,None,slope,0.500040273114259,0.172020522053032,0.0913045827986689,0.0256345337741223,0.0521959772635659,0.0457931360850661,0.210227558321649,0.0724196214628451,0,0.0405913534484414,0.207900813549725,0.0819119012428843,19.0833056993978,2.77403003441995,MAR-008,2008,2.26228951628005
6.49997442614772,13750.00000069,MAR-022::2006,Ivor,Maro (US),Pacific,1,25.378567,-170.567467,15,NA,50,341.92628,NA,NA,4,2,200,0.264705882,0.068627451,Remote,None,slope,0.348152662717047,0.304230373636832,0.0767243834025479,0.0517117849644866,0,0.0762216744061109,0.185210493953083,0.142959120872976,0,0,0.124570994861956,0.0383711739020073,9.94531564142773,0.657552049966589,MAR-022,2006,1.46303384728005
6.35974802920797,8949.99999968,MAR-022::2008,Ivor,Maro (US),Pacific,1,25.378567,-170.567467,17,NA,50,341.92628,NA,NA,4,2,200,0.324,0.084,Remote,None,slope,0.42746249191588,0.215739376940394,0.112408993606155,0.0174643090485285,0.0574086274959404,0.0906291926454852,0.212214782891914,0.078887008347618,0,0,0.174815091368076,0.0404326176558893,15.2874295839581,2.45533962011829,MAR-022,2008,1.46303384728005
6.55386955946072,16150.00000072,MAR-031::2006,Ivor,Maro (US),Pacific,1,25.344033,-170.528333,13,NA,50,341.92628,NA,NA,4,2,200,0.088235294,0.294117647,Remote,None,slope,0.449768339390133,0.204932547017809,0.0729928619005628,0.00915140027061934,0.00550344506755364,0.070454961072864,0.298901252077568,0.115306469971453,0,0.0718899753090055,0.10003341741647,0.0508336698960949,12.7601860361376,1.72548842164793,MAR-031,2006,1.46303384728005
6.43117530150082,8816.66666687,MAR-032::2006,Ivor,Maro (US),Pacific,1,25.354083,-170.5393,12,NA,50,341.92628,NA,NA,4,2,200,0.18627451,0.323529412,Remote,None,slope,0.576488504922343,0.183382095140088,0.0621827223199919,0.0151489506621652,0.0508732388732008,0.0678568364416239,0.306527757877054,0.0219705470902629,0,0.0220971045503238,0.190318367295227,0.079642379750062,12.9924243225583,2.26717246667513,MAR-032,2006,1.46303384728005
7.27203087039552,15199.99999896,MAR-032::2008,Ivor,Maro (US),Pacific,1,25.354083,-170.5393,14,NA,50,341.92628,NA,NA,4,2,200,0.204,0.172,Remote,None,slope,0.563007399343334,0.176639378757002,0.0817982842249435,0.0223758775999124,0,0.0585549481066074,0.219562816496529,0.0410609396828523,0.0366077940958427,0.0199553781895061,0.238754600570554,0.104689982276251,13.2613671505777,1.25643269601264,MAR-032,2008,1.46303384728005
5.76261361030443,5350,MAR-118::2009,Ivor,Maro (US),Pacific,1,25.47766667,-170.6369833,15,NA,50,341.92628,NA,NA,4,2,200,0.12,0.332,Remote,None,slope,0.449436380605384,0.1879590410504,0.0573386131268707,0,0,0.154455770820389,0.198537074775275,0,0,0.150810194396956,0.20629699936772,0.0446023064623893,16.7616274904695,2.73099206203471,MAR-118,2009,2.26228951628005
5.4011346590502,8075,MAR-214::2009,Ivor,Maro (US),Pacific,1,25.38848333,-170.5263,3,NA,50,341.92628,NA,NA,4,2,200,0.256,0.24,Remote,None,slope,0.432524670116591,0.368755073162888,0.056011157837692,0,0,0.0782250188875038,0.172352146900919,0.0644840799953258,0,0,0.208801327381453,0.0513711958342187,7.72199769315659,0.995246167784693,MAR-214,2009,1.46303384728005
3.55940492453829,2850,MAR-229::2009,Ivor,Maro (US),Pacific,1,25.38448333,-170.6805,29,NA,50,341.92628,NA,NA,4,2,200,0.056,0.232,Remote,None,slope,0,0.5021096075133,0.244618510553429,0.0259746427725248,0,0.0661915186146232,0,0.10539248080879,0,0.055713239737333,0,0,6.20626778094916,1.48450264205407,MAR-229,2009,-0.354902406719952
5.66880166047932,7625,MAR-529::2009,Ivor,Maro (US),Pacific,1,25.41768333,-170.5880667,3,NA,50,341.92628,NA,NA,4,2,200,0.444,0.16,Remote,None,slope,0.553536434495247,0.286101029785505,0.0442759977156577,0.0624851468968115,0,0.0536013911067784,0.286458307712405,0,0,0,0.219342967174087,0.0477351596087554,9.54295026355662,1.43495876012019,MAR-529,2009,2.26228951628005
6.34531029408163,8699.99999992,MAR-R1::2006,Ivor,Maro (US),Pacific,1,25.4613,-170.6754,7,NA,50,341.92628,NA,NA,4,2,200,0.676470588,0.029411765,Remote,None,slope,0.498592592691884,0.217294048499677,0.0594400673818009,0.0349172372954281,0,0.0744543911489816,0.132177748378811,0.115301662982228,0,0,0.185409252415421,0.181005591897652,12.4532361232693,1.82501493229529,MAR-R1,2006,1.80291579028005
6.00725864623677,8166.66666688,MAR-R1::2008,Ivor,Maro (US),Pacific,1,25.4613,-170.6754,9,NA,50,341.92628,NA,NA,4,2,200,0.616,0.148,Remote,None,slope,0.313802896266043,0.318621841265534,0.0771334448241864,0.0472594518785776,0.0607573404570051,0.0373633138534735,0.211621085707676,0.121304159811556,0,0.0237575516436248,0.102181810558367,0,8.44310890568963,1.71722332543639,MAR-R1,2008,1.80291579028005
7.21767975180375,12850.00000137,MAR-R12::2006,Ivor,Maro (US),Pacific,1,25.471117,-170.643217,14,NA,50,341.92628,NA,NA,4,2,200,0.254901961,0.37254902,Remote,None,slope,0.471585451332557,0.179218623152341,0.0671941731029498,0,0.0639068355067736,0.111957004091313,0.191469632277563,0.0764687107203418,0,0.0296692020937233,0.19647894777183,0.0836368712831642,11.1050103251607,0.0334485969981298,MAR-R12,2006,2.26228951628005
6.99980373442598,14116.66666765,MAR-R12::2008,Ivor,Maro (US),Pacific,1,25.471117,-170.643217,14.5,NA,50,341.92628,NA,NA,4,2,200,0.236,0.324,Remote,None,slope,0.535039724901488,0.0913099028095487,0.0852416888743767,0,0.0536227630831013,0.104537911777642,0.211681487749407,0.0847156336097337,0,0.0455323749441096,0.307204157853542,0.0161540792985392,14.1484972493911,1.51441191062424,MAR-R12,2008,2.26228951628005
6.96935072735346,22683.33333413,MAR-R3::2006,Ivor,Maro (US),Pacific,1,25.41885,-170.66945,15,NA,50,341.92628,NA,NA,4,2,200,0.529411765,0.058823529,Remote,None,slope,0.371281875548189,0.1263902805742,0.0388347083703639,0.0481053669134469,0.0501108015145275,0.0950028289404078,0.139288634831657,0.236253043303228,0,0.034021094835637,0.199735672492297,0.0322575682242353,12.8223670886101,0.466094360923555,MAR-R3,2006,1.80291579028005
6.24661281578279,12083.33333435,MAR-R3::2008,Ivor,Maro (US),Pacific,1,25.41885,-170.66945,15.5,NA,50,341.92628,NA,NA,4,2,200,0.728,0.088,Remote,None,slope,0.326062807637831,0.262455714141981,0.0246603508271172,0.0616473493510841,0,0.0866319068920043,0.137276955308004,0.181297431496653,0,0.0572444396533287,0.151027604721044,0.0377582476087842,19.265871162929,3.05914730673607,MAR-R3,2008,1.80291579028005
6.76815978879124,17800.0000004,MAR-R5::2006,Ivor,Maro (US),Pacific,1,25.368367,-170.501283,8,NA,50,341.92628,NA,NA,4,2,200,0.294117647,0.196078431,Remote,None,slope,0.408247648194819,0.268490096177198,0.0278704972231008,0,0,0.126844143576972,0.162170513106801,0.148899518336984,0,0.0196480964909263,0.194744223812142,0.051332911275876,15.7129573840304,0.833193326801165,MAR-R5,2006,1.46303384728005
5.71124096415943,4149.9999996,MID-002::2006,Ivor,Midway (US),Pacific,1,28.197383,-177.346083,12,NA,38,49.95589938,NA,NA,4,2,200,0.019607843,0.019607843,Remote,None,slope,0.209818156100285,0.344185857655462,0.158350042478253,0.0407589619089964,0.0878879874214765,0.0797715291329615,0.0867941772051716,0.0792274653025657,0,0,0.0519916428363953,0.0710323360587182,8.04363115559589,1.43204644182632,MID-002,2006,-0.858968933719952
5.98235871648309,5766.66666689,MID-002::2008,Ivor,Midway (US),Pacific,1,28.197383,-177.346083,12,NA,40,49.95589938,NA,NA,4,2,200,0.012,0.448,Remote,None,slope,0.164349667526016,0.368029658075014,0.102099011808252,0.0114784758891086,0.113643628202957,0.0740046586308361,0.104842686526986,0.0924296410054073,0,0.0739652588624085,0.0595069809990302,0,7.33143507354748,1.39072085751261,MID-002,2008,-0.858968933719952
7.05358567899229,20550.00000119,MID-H10::2008,Ivor,Midway (US),Pacific,1,28.215133,-177.425067,10,NA,40,49.95589938,NA,NA,4,2,200,0.024,0.368,Remote,None,slope,0.429258219214822,0.233033724132603,0.0358136655529808,0.00324777722654226,0.0355922858784166,0.0563832709804885,0.124161209835273,0.206671057014147,0,0,0.165163352187565,0.139933657191984,13.3700032690255,1.45650736002744,MID-H10,2008,-0.956236329719952
7.65467504628787,33100.00000395,MID-R3::2006,Ivor,Midway (US),Pacific,1,28.190333,-177.399533,14,NA,38,49.95589938,NA,NA,4,2,200,0.078431373,0,Remote,None,slope,0.276292907506136,0.217768608356533,0.0821467149274012,0,0,0.053458848639699,0.0574750156570172,0.337047595465962,0,0.0332853251042694,0.11080246486392,0.108015426985199,17.2675634630548,2.4934732999528,MID-R3,2006,-0.858968933719952
7.68216757841667,42983.33333272,MID-R3::2008,Ivor,Midway (US),Pacific,1,28.190333,-177.399533,14,NA,40,49.95589938,NA,NA,4,2,200,0.044,0.124,Remote,None,slope,0.221378022363562,0.240984508169043,0.0713368074349325,0,0.0188245576859022,0.0514091480548935,0.055197317017726,0.293166329859952,0.0178896702720574,0.0850109561596574,0.0999295358641967,0.0662511694816393,33.3876424657853,5.72260165562864,MID-R3,2008,-0.858968933719952
7.32881710343346,18116.66666732,MID-R7::2006,Ivor,Midway (US),Pacific,1,28.196367,-177.375017,14,NA,38,49.95589938,NA,NA,4,2,200,0.080808081,0.03030303,Remote,None,slope,0.295315086716785,0.290173050933896,0.114899327998454,0.00341321607446486,0,0.0519393950797015,0.0666690414097895,0.238410769685431,0,0.00584915351126746,0.0587496292223986,0.169896416084597,15.8944291297294,2.38237015441901,MID-R7,2006,-0.858968933719952
7.28139353120279,36750.00000325,MID-R7::2008,Ivor,Midway (US),Pacific,1,28.196367,-177.375017,12,NA,40,49.95589938,NA,NA,4,2,200,0.08,0.392,Remote,None,slope,0.317955170406601,0.273870846422519,0.0712667369603166,0,0.0423466780647658,0.0345961098314102,0.0902090969711091,0.216785268898118,0,0.04317918941627,0.131967246473176,0.0957788269623162,15.404778419472,1.50306601292747,MID-R7,2008,-0.858968933719952
7.00472751311681,12066.66666626,NEC-002::2006,Ivor,Necker (US),Pacific,0,23.578217,-164.706417,12,NA,50,6.36621779,NA,NA,4,2,200,0.333333333,0.166666667,Remote,None,slope,0.341089576177349,0.21968335749954,0.015630134344309,0.0131718024476665,0.0421749996094167,0.097152993017096,0.164048778671609,0.271097136904623,0,0,0.116199623882895,0.0608411736228453,17.878359547104,3.23008234234464,NEC-002,2006,0.573458340280048
5.9339208254824,5483.33333366,NEC-004::2006,Ivor,Necker (US),Pacific,0,23.578517,-164.7063,15,NA,50,6.36621779,NA,NA,4,2,200,0.107843137,0.078431373,Remote,None,slope,0.119137660514618,0.371005947146621,0,0.0548676865647909,0,0.151734035447656,0,0.248790664781654,0,0.0544640055446602,0.119137660514618,0,13.039581488282,2.5739267366603,NEC-004,2006,0.573458340280048
6.45953321958641,22600,NEC-243::2009,Ivor,Necker (US),Pacific,0,23.57958333,-164.6998667,14,NA,50,6.36621779,NA,NA,4,2,200,0.192,0.528,Remote,None,slope,0.127487830713249,0.391418432891173,0.0151760324777264,0.0772930773356829,0.135470777562424,0.153922714018792,0,0.0791580788739463,0.0200730561270063,0,0.0915159024513251,0.035971928261924,5.31438140100825,0.458631992509521,NEC-243,2009,0.573458340280048
5.16027627418205,3775,NEC-245::2009,Ivor,Necker (US),Pacific,0,23.57255,-164.6946,13,NA,50,6.36621779,NA,NA,4,2,200,0.104,0.424,Remote,None,slope,0.0381367746298235,0.599715976929309,0.0792871175218009,0.0359836638799388,0.246876467039128,0,0,0,0,0,0.0381367746298235,0,4.06352699149718,0.880361433643387,NEC-245,2009,0.573458340280048
7.06696291295354,34999.99999959,Oeno_01::2012,Friedlander,Oeno (PI),Pacific,1,-24.455,-128.338,10.6,-999,0,0,1,-999,NA,2,100,0.292,0.052,Remote,None,slope,0.183830432329887,0.267601245977312,0.104574579282306,0.0154453584530296,0.0895812397069817,0.0998061579510943,0.0357463617957299,0.10029163059168,0.017440822264993,0.121428533442716,0.148084070534157,0,25.7287643746791,3.67513571709571,Oeno_01,2012,-2.99149930571995
7.18424135344268,94266.66665957,Oeno_02::2012,Friedlander,Oeno (PI),Pacific,1,-23.974,-130.734,10.5,-999,0,0,1,-999,NA,2,100,0.208,0.02,Remote,None,slope,0.237954676577955,0.221651142338555,0.0932931366234653,0.0349878178827921,0.0784292644546076,0.105425112878833,0.0350162268874991,0.129111791435139,0,0.0991470578086532,0.162255100117592,0.0406833495728632,29.9946369100527,4.12971515792164,Oeno_02,2012,-2.78527889671995
7.07266199699011,39533.33333296,Oeno_03::2012,Friedlander,Oeno (PI),Pacific,1,-23.974,-130.734,20.9,-999,0,0,1,-999,NA,2,100,0.088,0.032,Remote,None,slope,0.257754853993008,0.236730587447216,0.120042138366802,0.00909843470328288,0.0956092703805226,0.0738791888651667,0.0472984212178534,0.0533180625939535,0.0171258850817424,0.136441578568306,0.154232349555955,0.0562240832191997,21.813216378965,2.8881497879344,Oeno_03,2012,-2.78527889671995
6.89735534922579,59633.33333745,Oeno_04::2012,Friedlander,Oeno (PI),Pacific,1,-23.974,-130.734,11.1,-999,0,0,1,-999,NA,2,100,0.316,0.144,Remote,None,slope,0.204367612037928,0.364194107244619,0.0506714919467455,0.03033899640242,0.0898139113418434,0.0967291466721677,0.0371624723211677,0.105596583069981,0,0.0582881512842963,0.146686514152009,0.0205186255647507,21.3269115721429,2.67078656353512,Oeno_04,2012,-2.78527889671995
6.45121311407013,63400.00000363,Oeno_05::2012,Friedlander,Oeno (PI),Pacific,1,-23.974,-130.734,20.3,-999,0,0,1,-999,NA,2,100,0.172,0.108,Remote,None,slope,0.183068396694005,0.434994206361413,0.0563786034191,0.0436433986963722,0.128059309691826,0,0,0.119442336875572,0,0.0344137482617113,0.155794089512214,0.0272743071817916,12.3585088604944,0.683749623270892,Oeno_05,2012,-2.78527889671995
6.47089743210666,35933.33333389,Oeno_06::2012,Friedlander,Oeno (PI),Pacific,1,-23.974,-130.734,12,-999,0,0,1,-999,NA,2,100,0.152,0.344,Remote,None,slope,0.195644925576246,0.408057503812933,0.0911839864899258,0.0610168798888875,0.0772596142646516,0.0353803607341091,0.0566619973794244,0.0584210920091283,0.0372028343809007,0.0358328028432187,0.113579171748889,0.0254037564479318,15.6008216464836,1.50493365182957,Oeno_06,2012,-2.78527889671995
6.85217560055584,51333.3333337,Oeno_07::2012,Friedlander,Oeno (PI),Pacific,1,-23.974,-130.734,10.6,-999,0,0,1,-999,NA,2,100,0.192,0.352,Remote,None,slope,0.230521021673616,0.36598490491229,0.115970770029435,0.0427339719640281,0.0879790576576966,0.0367238266941474,0.0803475244628459,0.0823887267198312,0.01527871546868,0.0224190048802756,0.111477925050154,0.0386955721606159,17.218799075985,2.05781161153064,Oeno_07,2012,-2.78527889671995
8.79210709641706,63300.00000209,Oeno_08::2012,Friedlander,Oeno (PI),Pacific,1,-23.974,-130.734,20.6,-999,0,0,1,-999,NA,2,100,0.352,0.172,Remote,None,slope,0.125934857900627,0.28990446235121,0.145489595880351,0.0505144906312934,0.103799970343353,0.0453352838339795,0.0176318094163302,0.113606944014882,0,0.125414395044305,0.0631866581553494,0.0451163903289471,38.8562874906395,4.83570906316418,Oeno_08,2012,-2.78527889671995
8.98182950276887,60399.99999769,Oeno_09::2012,Friedlander,Oeno (PI),Pacific,1,-23.974,-130.734,10.5,-999,0,0,1,-999,NA,2,100,0.224,0.364,Remote,None,slope,0.214968980998122,0.242217542877572,0.0965101452836692,0.0730449672623953,0.0988650930035606,0.0559016207111392,0.0560149889339684,0.10521695324296,0,0.113274696620582,0.0737493107419525,0.0852046813222009,41.6997653808088,5.18669802834004,Oeno_09,2012,-2.78527889671995
7.83075360203756,44033.33333198,Oeno_10::2012,Friedlander,Oeno (PI),Pacific,1,-23.974,-130.734,11.9,-999,0,0,1,-999,NA,2,100,0.264,0.388,Remote,None,slope,0.324271565493073,0.265242752349532,0.110556772255779,0.0380468655416039,0.0634310347552101,0.049025365836831,0.134826571237722,0.0832847994758988,0.0085605769863922,0.0575802673056798,0.11528132724594,0.0741636670094119,34.8988634292936,4.43170546769807,Oeno_10,2012,-2.78527889671995
